"id","question","sparql","answer"
"75","What was completed in 1982 (east tower)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1982 (east tower)>    }","no answer found"
"76","What was completed in 1983?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1983>    }","no answer found"
"77","What was completed in 1984?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1984>    }","no answer found"
"78","What was completed in 1985?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1985>    }","no answer found"
"79","What was completed in 1985-1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1985-1987>    }","no answer found"
"80","What was completed in 1986?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1986>    }","no answer found"
"81","What was completed in 1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1987>    }","no answer found"
"82","What was completed in 1988?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1988>    }","no answer found"
"83","What was completed in 1989?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1989>    }","no answer found"
"84","What was completed in 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1990>    }","no answer found"
"85","What was completed in 1991?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1991>    }","no answer found"
"86","What was completed in 1992?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1992>    }","no answer found"
"87","What was completed in 1993?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1993>    }","no answer found"
"88","What was completed in 1995?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1995>    }","no answer found"
"89","What was completed in 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1996>    }","no answer found"
"90","What was completed in 1997?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1997>    }","no answer found"
"91","What was completed in 1998?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1998>    }","no answer found"
"92","What was completed in 1999?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1999>    }","no answer found"
"93","What was completed in 2000?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2000>    }","no answer found"
"94","What was completed in 2001?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2001>    }","no answer found"
"95","What was completed in 2002?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2002>    }","no answer found"
"96","What was completed in 2003?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2003>    }","no answer found"
"97","What was completed in 2004?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2004>    }","no answer found"
"98","What was completed in 2005?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2005>    }","no answer found"
"99","What was completed in 2006?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2006>    }","no answer found"
"100","What was completed in 2007?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2007>    }","no answer found"
"101","What was completed in 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2008>    }","no answer found"
"102","What was completed in 2009?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2009>    }","no answer found"
"103","What were completed in ?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#>    }","no answer found"
"104","What were completed in ()?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#()>    }","no answer found"
"105","What were completed in (est. 2018–2020)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#(est. 2018–2020)>    }","no answer found"
"106","What were completed in .?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#.>    }","no answer found"
"107","What were completed in 1100?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1100>    }","no answer found"
"108","What were completed in 1600?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1600>    }","no answer found"
"109","What were completed in 1665?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1665>    }","no answer found"
"110","What were completed in 16th century?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#16th century>    }","no answer found"
"111","What were completed in 1784?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1784>    }","no answer found"
"112","What were completed in 1825?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1825>    }","no answer found"
"113","What were completed in 1838?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1838>    }","no answer found"
"114","What were completed in 1851?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1851>    }","no answer found"
"115","What were completed in 1882?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1882>    }","no answer found"
"116","What were completed in 1883?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1883>    }","no answer found"
"117","What were completed in 1887?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1887>    }","no answer found"
"118","What were completed in 1892?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1892>    }","no answer found"
"119","What were completed in 1893?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1893>    }","no answer found"
"120","What were completed in 1894?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1894>    }","no answer found"
"121","What were completed in 1895?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1895>    }","no answer found"
"122","What were completed in 1900?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1900>    }","no answer found"
"123","What were completed in 1901?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1901>    }","no answer found"
"124","What were completed in 1903?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1903>    }","no answer found"
"125","What were completed in 1908 (viaduct)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1908 (viaduct)>    }","no answer found"
"126","What were completed in 1910?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1910>    }","no answer found"
"127","What were completed in 1912?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1912>    }","no answer found"
"128","What were completed in 1912 (west tower)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1912 (west tower)>    }","no answer found"
"129","What were completed in 1915?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1915>    }","no answer found"
"130","What were completed in 1916?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1916>    }","no answer found"
"131","What were completed in 1920s?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1920s>    }","no answer found"
"132","What were completed in 1921?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1921>    }","no answer found"
"133","What were completed in 1922?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1922>    }","no answer found"
"134","What were completed in 1923?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1923>    }","no answer found"
"135","What were completed in 1924?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1924>    }","no answer found"
"136","What were completed in 1925?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1925>    }","no answer found"
"137","What were completed in 1926?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1926>    }","no answer found"
"138","What were completed in 1927?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1927>    }","no answer found"
"139","What were completed in 1928?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1928>    }","no answer found"
"140","What were completed in 1929?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1929>    }","no answer found"
"141","What were completed in 1931?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1931>    }","no answer found"
"142","What were completed in 1932?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1932>    }","no answer found"
"143","What were completed in 1933?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1933>    }","no answer found"
"144","What were completed in 1934?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1934>    }","no answer found"
"145","What were completed in 1935?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1935>    }","no answer found"
"146","What were completed in 1937?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1937>    }","no answer found"
"147","What were completed in 1938?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1938>    }","no answer found"
"148","What were completed in 1942?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1942>    }","no answer found"
"149","What were completed in 1944?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1944>    }","no answer found"
"150","What were completed in 1950?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1950>    }","no answer found"
"151","What were completed in 1955?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1955>    }","no answer found"
"152","What were completed in 1957?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1957>    }","no answer found"
"153","What were completed in 1958?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1958>    }","no answer found"
"154","What were completed in 1961?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1961>    }","no answer found"
"155","What were completed in 1962?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1962>    }","no answer found"
"156","What were completed in 1963?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1963>    }","no answer found"
"157","What were completed in 1964?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1964>    }","no answer found"
"158","What were completed in 1965?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1965>    }","no answer found"
"159","What were completed in 1966?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1966>    }","no answer found"
"160","What were completed in 1967?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1967>    }","no answer found"
"161","What were completed in 1968?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1968>    }","no answer found"
"162","What were completed in 1969?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1969>    }","no answer found"
"163","What were completed in 1969 – 1974?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1969 – 1974>    }","no answer found"
"164","What were completed in 1970?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1970>    }","no answer found"
"165","What were completed in 1971?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1971>    }","no answer found"
"166","What were completed in 1972?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1972>    }","no answer found"
"167","What were completed in 1973?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1973>    }","no answer found"
"168","What were completed in 1974?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1974>    }","no answer found"
"169","What were completed in 1975?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1975>    }","no answer found"
"170","What were completed in 1976?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1976>    }","no answer found"
"171","What were completed in 1979?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1979>    }","no answer found"
"172","What were completed in 1980?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1980>    }","no answer found"
"173","What were completed in 1981?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1981>    }","no answer found"
"174","What were completed in 1982?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1982>    }","no answer found"
"175","What were completed in 1982 (east tower)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1982 (east tower)>    }","no answer found"
"176","What were completed in 1983?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1983>    }","no answer found"
"177","What were completed in 1984?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1984>    }","no answer found"
"178","What were completed in 1985?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1985>    }","no answer found"
"179","What were completed in 1985-1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1985-1987>    }","no answer found"
"180","What were completed in 1986?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1986>    }","no answer found"
"181","What were completed in 1987?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1987>    }","no answer found"
"182","What were completed in 1988?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1988>    }","no answer found"
"183","What were completed in 1989?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1989>    }","no answer found"
"184","What were completed in 1990?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1990>    }","no answer found"
"185","What were completed in 1991?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1991>    }","no answer found"
"186","What were completed in 1992?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1992>    }","no answer found"
"187","What were completed in 1993?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1993>    }","no answer found"
"188","What were completed in 1995?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1995>    }","no answer found"
"189","What were completed in 1996?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1996>    }","no answer found"
"190","What were completed in 1997?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1997>    }","no answer found"
"191","What were completed in 1998?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1998>    }","no answer found"
"192","What were completed in 1999?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1999>    }","no answer found"
"193","What were completed in 2000?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2000>    }","no answer found"
"194","What were completed in 2001?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2001>    }","no answer found"
"195","What were completed in 2002?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2002>    }","no answer found"
"196","What were completed in 2003?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2003>    }","no answer found"
"197","What were completed in 2004?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2004>    }","no answer found"
"198","What were completed in 2005?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2005>    }","no answer found"
"199","What were completed in 2006?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2006>    }","no answer found"
"200","What were completed in 2007?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2007>    }","no answer found"
"201","What were completed in 2008?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2008>    }","no answer found"
"202","What were completed in 2009?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#2009>    }","no answer found"
"203","Which architectural structure was completed in ?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#>    }","no answer found"
"204","Which architectural structure was completed in ()?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#()>    }","no answer found"
"205","Which architectural structure was completed in (est. 2018–2020)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#(est. 2018–2020)>    }","no answer found"
"206","Which architectural structure was completed in .?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#.>    }","no answer found"
"207","Which architectural structure was completed in 1100?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1100>    }","no answer found"
"208","Which architectural structure was completed in 1600?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1600>    }","no answer found"
"209","Which architectural structure was completed in 1665?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1665>    }","no answer found"
"210","Which architectural structure was completed in 16th century?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#16th century>    }","no answer found"
"211","Which architectural structure was completed in 1784?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1784>    }","no answer found"
"212","Which architectural structure was completed in 1825?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1825>    }","no answer found"
"213","Which architectural structure was completed in 1838?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1838>    }","no answer found"
"214","Which architectural structure was completed in 1851?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1851>    }","no answer found"
"215","Which architectural structure was completed in 1882?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1882>    }","no answer found"
"216","Which architectural structure was completed in 1883?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1883>    }","no answer found"
"217","Which architectural structure was completed in 1887?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1887>    }","no answer found"
"218","Which architectural structure was completed in 1892?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1892>    }","no answer found"
"219","Which architectural structure was completed in 1893?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1893>    }","no answer found"
"220","Which architectural structure was completed in 1894?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1894>    }","no answer found"
"221","Which architectural structure was completed in 1895?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1895>    }","no answer found"
"222","Which architectural structure was completed in 1900?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1900>    }","no answer found"
"223","Which architectural structure was completed in 1901?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1901>    }","no answer found"
"224","Which architectural structure was completed in 1903?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1903>    }","no answer found"
"225","Which architectural structure was completed in 1908 (viaduct)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1908 (viaduct)>    }","no answer found"
"226","Which architectural structure was completed in 1910?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1910>    }","no answer found"
"227","Which architectural structure was completed in 1912?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1912>    }","no answer found"
"228","Which architectural structure was completed in 1912 (west tower)?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1912 (west tower)>    }","no answer found"
"229","Which architectural structure was completed in 1915?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1915>    }","no answer found"
"230","Which architectural structure was completed in 1916?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1916>    }","no answer found"
"231","Which architectural structure was completed in 1920s?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1920s>    }","no answer found"
"232","Which architectural structure was completed in 1921?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1921>    }","no answer found"
"233","Which architectural structure was completed in 1922?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1922>    }","no answer found"
"234","Which architectural structure was completed in 1923?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1923>    }","no answer found"
"235","Which architectural structure was completed in 1924?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1924>    }","no answer found"
"236","Which architectural structure was completed in 1925?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1925>    }","no answer found"
"237","Which architectural structure was completed in 1926?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1926>    }","no answer found"
"238","Which architectural structure was completed in 1927?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1927>    }","no answer found"
"239","Which architectural structure was completed in 1928?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1928>    }","no answer found"
"240","Which architectural structure was completed in 1929?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1929>    }","no answer found"
"241","Which architectural structure was completed in 1931?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1931>    }","no answer found"
"242","Which architectural structure was completed in 1932?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1932>    }","no answer found"
"243","Which architectural structure was completed in 1933?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1933>    }","no answer found"
"244","Which architectural structure was completed in 1934?","select  ?s    {   ?s <http://dbpedia.org/ontology/buildingEndDate>  <http://www.w3.org/2001/XMLSchema#1934>    }","no answer found"
